LDV,DLC,high,2040,new,97.11,97.23,97.36,97.48,97.61,97.74,97.87,98.00,98.14,98.28,98.42,98.56,98.71,98.85,99.00,99.15,99.31,99.45,99.62,99.77,99.94,100.10,100.28,100.44,100.63,100.80,100.99,101.17,101.17,101.55,101.75,101.95,102.16,102.36,102.58,102.79,103.03,103.25,103.49,103.74,103.98,104.25,104.50,104.78,105.04,105.34,105.62,105.94,106.23,106.57,106.89,107.25,107.60,107.98,108.36,108.78,108.78,109.18,110.08,110.59,111.08,111.64,112.19,112.78,113.40,114.12,114.83,115.68,116.53,117.54,118.58,119.85,121.20,122.90,124.80,127.39,130.31,135.54,146.11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
LDV,DLC,high,2045,new,91.04,91.09,91.14,91.18,91.23,91.28,91.33,91.38,91.43,91.48,91.53,91.58,91.64,91.69,91.75,91.80,91.86,91.91,91.98,92.03,92.10,92.15,92.22,92.28,92.35,92.41,92.48,92.55,92.55,92.69,92.77,92.84,92.92,92.99,93.07,93.15,93.24,93.32,93.41,93.50,93.59,93.69,93.78,93.88,93.98,94.09,94.19,94.30,94.41,94.54,94.65,94.79,94.91,95.05,95.19,95.34,95.34,95.49,95.82,96.00,96.18,96.38,96.58,96.80,97.03,97.29,97.54,97.84,98.14,98.50,98.86,99.30,99.77,100.34,100.97,101.80,102.79,104.30,106.66,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
LDV,DLC,high,2050,new,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
LDV,DLC,low,2025,new,266.43,273.64,280.79,288.49,296.13,304.39,312.61,321.51,330.39,339.65,349.72,359.84,370.88,382.03,393.76,406.14,420.38,434.38,449.31,465.32,482.56,501.24,521.64,543.10,567.94,594.65,626.42,661.80,661.80,753.15,813.28,895.77,1011.43,1200.65,1554.78,2171.19,3027.79,4235.10,6299.02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
LDV,DLC,low,2030,new,251.13,257.98,264.92,272.06,279.60,287.09,295.16,303.54,311.89,320.93,329.97,339.79,349.65,360.40,371.22,383.09,395.63,408.36,422.45,436.86,452.27,469.54,487.47,506.97,528.34,551.98,578.41,607.06,607.06,680.35,727.43,787.17,860.53,970.51,1146.59,1512.47,2308.92,3516.23,5580.15,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
LDV,DLC,low,2035,new,235.91,242.53,249.34,256.08,263.33,270.82,278.57,286.27,294.58,303.22,311.84,321.18,330.94,340.72,351.39,362.13,373.90,386.32,399.48,412.88,427.75,443.03,460.14,477.89,497.19,518.30,542.65,568.83,568.83,631.15,671.26,717.91,776.95,857.45,970.12,1171.29,1669.45,2836.80,4900.72,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
LDV,DLC,low,2040,new,225.72,232.10,238.67,245.45,252.43,259.35,266.79,274.48,282.45,290.38,298.95,307.87,317.15,326.44,336.55,347.13,357.79,369.46,382.28,394.81,408.65,423.40,438.55,455.50,473.08,493.00,513.95,537.07,537.07,593.34,627.12,666.92,715.40,774.44,854.93,974.70,1206.08,1970.20,4034.11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
LDV,DLC,low,2045,new,215.60,221.85,228.28,234.90,241.72,248.75,255.72,263.22,270.98,279.02,287.36,296.03,304.67,314.05,323.84,334.07,344.36,355.61,367.45,379.96,392.67,406.72,421.71,437.12,454.38,473.10,492.67,515.07,515.07,566.79,597.29,632.63,674.62,726.39,793.89,886.09,1038.38,1426.61,3275.80,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
LDV,DLC,low,2050,new,205.47,211.58,217.86,224.31,230.96,237.82,244.89,252.20,259.75,267.24,275.33,283.72,292.44,301.51,310.97,320.84,330.75,341.56,353.39,365.38,378.06,390.95,405.21,420.45,436.81,453.73,472.82,493.71,493.71,541.36,570.26,602.02,640.76,685.57,741.70,816.84,930.91,1141.83,2263.92,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
LDV,DLC,mid,2025,new,131.88,133.93,136.16,138.44,140.63,143.00,145.28,147.61,150.15,152.58,155.24,157.84,160.59,163.27,166.03,168.85,172.15,175.14,178.22,181.39,184.65,188.02,191.50,195.33,199.06,202.91,206.91,211.07,211.07,219.89,224.91,229.50,234.64,240.05,245.34,251.33,257.66,264.39,271.07,278.68,286.40,294.65,303.59,313.91,324.06,335.96,348.33,362.30,378.35,395.81,418.16,443.77,472.03,509.55,558.45,620.79,620.79,706.17,1020.36,1282.76,1731.32,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
LDV,DLC,mid,2030,new,126.14,127.47,128.82,130.20,131.60,133.03,134.40,135.89,137.41,138.86,140.54,142.16,143.72,145.41,147.14,148.81,150.62,152.49,154.40,156.37,158.26,160.33,162.33,164.66,166.78,169.12,171.38,173.87,173.87,178.95,181.72,184.59,187.40,190.51,193.56,196.74,200.29,204.03,207.71,211.70,215.97,220.33,224.97,229.93,235.61,241.38,247.64,254.49,262.06,269.91,279.38,290.26,302.14,316.35,333.84,355.43,355.43,383.06,493.70,622.78,925.58,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
LDV,DLC,mid,2035,new,120.76,121.65,122.55,123.52,124.46,125.41,126.31,127.30,128.31,129.33,130.45,131.52,132.57,133.66,134.80,135.96,137.16,138.46,139.63,140.91,142.23,143.58,144.97,146.39,147.86,149.37,150.92,152.44,152.44,155.78,157.66,159.38,161.28,163.24,165.29,167.29,169.51,171.98,174.26,176.81,179.49,182.14,185.13,188.30,191.68,195.30,198.94,203.13,207.40,212.38,217.53,223.66,230.17,238.15,246.97,257.40,257.40,270.07,313.22,359.08,471.83,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
LDV,DLC,mid,2040,new,115.53,116.14,116.76,117.43,118.08,118.73,119.40,120.08,120.78,121.49,122.25,122.95,123.70,124.47,125.25,126.05,126.87,127.76,128.62,129.51,130.35,131.28,132.23,133.20,134.26,135.30,136.36,137.45,137.45,139.67,140.95,142.19,143.48,144.82,146.12,147.55,149.05,150.72,152.35,154.07,155.75,157.64,159.64,161.75,163.98,166.37,168.93,171.68,174.46,177.68,181.22,185.14,189.54,194.21,199.96,206.33,206.33,214.31,238.62,261.54,313.97,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
LDV,DLC,mid,2045,new,112.35,112.75,113.16,113.60,114.03,114.46,114.90,115.35,115.80,116.27,116.77,117.26,117.75,118.26,118.78,119.30,119.81,120.39,120.96,121.53,122.13,122.73,123.36,123.99,124.69,125.37,126.06,126.78,126.78,128.23,129.07,129.88,130.72,131.59,132.49,133.43,134.41,135.49,136.49,137.60,138.77,140.00,141.29,142.65,144.19,145.63,147.28,149.04,150.94,153.01,155.12,157.76,160.54,163.62,167.05,171.26,171.26,176.00,191.03,203.57,227.97,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
LDV,DLC,mid,2050,new,110.12,110.24,110.37,110.51,110.65,110.78,110.92,111.07,111.21,111.36,111.51,111.67,111.82,111.98,112.14,112.31,112.48,112.66,112.84,113.02,113.21,113.40,113.59,113.79,114.01,114.22,114.44,114.66,114.66,115.13,115.39,115.64,115.90,116.18,116.46,116.75,117.05,117.38,117.71,118.05,118.41,118.79,119.18,119.60,120.07,120.54,121.03,121.57,122.14,122.75,123.42,124.20,125.02,125.93,126.96,128.14,128.14,129.54,133.61,136.77,142.16,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
LDV,RTP,flat,2025,new,131.66,133.33,135.21,137.22,139.16,140.95,142.93,144.94,147.09,149.07,151.19,153.34,155.44,157.78,160.05,162.37,164.54,166.99,169.61,171.92,174.49,177.10,179.78,182.52,185.32,188.19,191.12,194.01,194.01,200.38,203.36,206.69,210.18,213.95,217.28,221.03,224.89,228.89,233.02,237.29,241.72,245.93,250.93,256.08,261.27,266.24,271.89,277.96,284.06,290.64,297.60,304.98,312.80,321.24,330.27,340.03,340.03,349.72,375.15,388.29,404.46,423.13,445.85,472.24,507.08,556.19,640.13,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
LDV,RTP,flat,2030,new,126.11,127.34,128.58,129.93,131.21,132.51,133.84,135.28,136.65,138.04,139.45,141.00,142.47,143.96,145.60,147.14,148.72,150.33,152.10,153.65,155.49,157.24,159.16,160.85,162.86,164.77,166.88,168.74,168.74,173.06,175.23,177.63,179.92,182.46,184.70,187.39,189.97,192.63,195.39,198.46,201.41,204.48,207.66,211.24,214.70,218.31,222.08,226.35,230.52,234.91,239.91,244.85,250.09,255.69,262.18,268.17,268.17,275.76,292.71,301.52,313.15,325.63,341.57,358.21,383.08,415.66,470.10,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
LDV,RTP,flat,2035,new,120.82,121.65,122.57,123.56,124.50,125.38,126.35,127.41,128.34,129.36,130.40,131.53,132.53,133.62,134.82,135.95,137.03,138.21,139.50,140.64,141.90,143.18,144.59,145.83,147.20,148.61,150.04,151.52,151.52,154.57,156.16,157.80,159.48,161.33,162.99,164.82,166.71,168.67,170.69,172.78,174.95,177.20,179.54,181.98,184.33,187.16,189.94,192.85,195.91,199.13,202.54,206.15,210.00,214.12,218.53,222.95,222.95,228.50,240.46,246.96,255.45,264.64,274.67,287.76,305.97,330.15,367.37,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
LDV,RTP,flat,2040,new,115.59,116.23,116.88,117.59,118.27,118.95,119.64,120.40,121.12,121.85,122.64,123.40,124.17,124.95,125.81,126.62,127.45,128.36,129.22,130.10,131.00,131.99,132.93,133.89,134.91,135.94,136.97,138.03,138.03,140.30,141.43,142.60,143.89,145.22,146.41,147.81,149.17,150.57,152.02,153.62,155.17,156.79,158.58,160.32,162.14,164.04,166.16,168.25,170.44,172.74,175.35,177.94,180.69,183.84,187.01,190.42,190.42,194.12,202.96,207.97,214.06,220.64,228.38,237.81,250.86,268.03,296.78,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
LDV,RTP,flat,2045,new,112.42,112.88,113.37,113.84,114.36,114.84,115.34,115.88,116.39,116.94,117.47,118.05,118.60,119.16,119.76,120.39,120.98,121.58,122.24,122.86,123.50,124.20,124.92,125.55,126.30,127.07,127.80,128.55,128.55,130.22,130.98,131.87,132.79,133.73,134.57,135.58,136.61,137.54,138.64,139.78,140.89,142.03,143.31,144.64,145.84,147.29,148.80,150.28,151.84,153.60,155.46,157.17,159.27,161.51,163.76,166.19,166.19,169.02,175.33,178.90,183.24,187.92,193.42,200.63,209.29,222.36,243.03,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
LDV,RTP,flat,2050,new,110.29,110.59,110.91,111.24,111.57,111.89,112.23,112.58,112.91,113.27,113.64,114.01,114.37,114.76,115.15,115.55,115.94,116.36,116.78,117.19,117.63,118.09,118.55,119.00,119.48,119.98,120.45,120.98,120.98,122.06,122.59,123.17,123.76,124.37,124.96,125.61,126.28,126.93,127.65,128.39,129.16,129.90,130.73,131.59,132.43,133.37,134.35,135.38,136.40,137.54,138.75,139.94,141.30,142.76,144.33,145.91,145.91,147.74,151.99,154.32,157.13,160.40,163.99,168.69,174.77,183.42,197.09,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
LDV,RTP,high,2025,new,130.69,131.49,132.28,133.17,133.99,134.82,135.74,136.54,137.36,138.32,139.20,140.19,141.09,142.00,142.94,143.88,144.83,145.90,146.88,147.91,148.89,149.91,151.07,152.13,153.20,154.38,155.43,156.65,156.65,158.96,160.28,161.48,162.67,163.96,165.24,166.68,168.00,169.35,170.75,172.13,173.57,175.19,176.69,178.39,179.88,181.40,183.21,184.89,186.81,188.59,190.39,192.27,194.19,196.16,198.42,200.52,200.52,202.77,207.22,209.88,212.36,214.93,217.84,220.47,223.59,226.62,229.78,233.48,236.98,240.56,244.56,248.68,253.56,258.27,263.32,268.87,274.67,281.12,289.06,297.07,307.21,317.26,328.92,345.47,364.93,392.00,444.17,--,--,--,--,--,--,--,--,--,--,--,--
LDV,RTP,high,2030,new,119.45,120.01,120.58,121.15,121.73,122.27,122.92,123.46,124.02,124.69,125.26,125.95,126.54,127.19,127.85,128.45,129.13,129.82,130.51,131.22,131.94,132.60,133.34,134.09,134.79,135.63,136.35,137.22,137.22,138.79,139.64,140.42,141.29,142.18,143.08,144.01,144.95,145.82,146.80,147.80,148.72,149.86,150.83,152.02,153.03,154.07,155.34,156.43,157.65,158.91,160.20,161.53,162.77,164.17,165.62,167.11,167.11,168.51,171.73,173.43,175.19,176.85,178.92,180.72,182.78,184.93,186.98,189.55,191.81,194.43,197.19,200.13,202.96,206.29,209.87,213.74,217.95,222.13,227.69,232.87,239.31,246.76,254.71,266.44,279.05,298.36,331.38,--,--,--,--,--,--,--,--,--,--,--,--
LDV,RTP,high,2035,new,108.24,108.57,108.88,109.19,109.50,109.81,110.14,110.46,110.76,111.12,111.46,111.80,112.15,112.50,112.85,113.21,113.58,113.95,114.32,114.74,115.09,115.48,115.92,116.29,116.70,117.15,117.54,118.01,118.01,118.85,119.35,119.81,120.24,120.76,121.25,121.75,122.25,122.77,123.30,123.83,124.38,124.95,125.52,126.16,126.70,127.32,127.97,128.59,129.25,129.93,130.62,131.40,132.07,132.83,133.68,134.41,134.41,135.23,136.97,137.97,138.92,139.81,140.93,141.99,143.00,144.26,145.48,146.75,148.09,149.50,150.99,152.57,154.25,156.04,157.97,160.25,162.32,164.79,167.79,170.58,174.03,178.41,182.71,189.03,196.57,206.03,225.35,--,--,--,--,--,--,--,--,--,--,--,--
LDV,RTP,high,2040,new,97.12,97.27,97.41,97.57,97.72,97.87,98.03,98.19,98.33,98.50,98.66,98.83,99.00,99.16,99.34,99.51,99.69,99.86,100.04,100.23,100.42,100.60,100.81,101.00,101.19,101.40,101.59,101.81,101.81,102.23,102.46,102.68,102.90,103.14,103.37,103.61,103.85,104.09,104.36,104.62,104.87,105.16,105.43,105.74,105.99,106.28,106.61,106.91,107.22,107.57,107.90,108.26,108.58,108.94,109.34,109.71,109.71,110.10,110.96,111.43,111.88,112.30,112.83,113.33,113.85,114.45,115.02,115.67,116.30,116.97,117.67,118.41,119.20,120.13,121.04,122.11,123.18,124.35,125.77,127.08,128.70,130.75,132.98,135.96,139.49,144.41,153.71,--,--,--,--,--,--,--,--,--,--,--,--
LDV,RTP,high,2045,new,91.05,91.12,91.18,91.24,91.30,91.36,91.43,91.49,91.56,91.63,91.69,91.76,91.83,91.90,91.97,92.04,92.11,92.19,92.27,92.35,92.42,92.50,92.58,92.66,92.74,92.83,92.91,93.00,93.00,93.17,93.27,93.36,93.45,93.55,93.65,93.75,93.85,93.95,94.06,94.16,94.27,94.39,94.50,94.62,94.74,94.86,94.99,95.12,95.25,95.39,95.52,95.67,95.82,95.96,96.13,96.28,96.28,96.44,96.80,96.99,97.18,97.37,97.58,97.79,98.00,98.25,98.48,98.75,99.01,99.29,99.60,99.91,100.24,100.62,100.99,101.43,101.87,102.36,102.94,103.53,104.21,105.06,105.98,107.22,108.68,110.73,114.58,--,--,--,--,--,--,--,--,--,--,--,--
LDV,RTP,high,2050,new,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,--,--,--,--,--,--,--,--,--,--,--,--
LDV,RTP,low,2025,new,265.28,271.28,277.11,283.25,289.56,296.20,302.63,309.30,316.50,323.65,330.75,338.61,346.62,354.68,362.88,371.85,380.66,390.31,399.81,409.69,420.56,431.94,442.61,455.03,468.14,481.24,495.07,510.55,510.55,543.79,561.73,581.42,603.26,627.64,652.78,681.65,715.73,753.36,796.89,853.58,925.30,1025.52,1190.84,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
LDV,RTP,low,2030,new,250.31,256.34,262.11,268.23,274.73,281.06,287.56,294.23,301.45,308.76,315.78,323.67,331.40,339.81,348.07,356.62,365.94,375.14,384.69,394.80,405.53,416.94,427.67,440.17,452.66,466.52,480.45,495.20,495.20,528.55,546.58,566.74,588.29,612.75,637.04,667.14,699.58,739.03,783.41,837.48,910.97,1009.42,1175.08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
LDV,RTP,low,2035,new,235.41,241.24,247.11,253.33,259.60,266.04,272.65,279.43,286.41,293.59,300.98,308.61,316.47,324.59,332.98,341.67,350.68,360.18,369.73,379.84,390.37,401.94,412.89,424.96,437.65,451.71,465.16,480.16,480.16,514.05,531.48,551.26,573.87,597.52,622.28,651.32,685.99,724.23,766.99,822.75,896.17,996.74,1156.58,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
LDV,RTP,low,2040,new,225.51,231.28,237.11,243.12,249.49,256.02,262.41,269.29,276.38,283.67,290.82,298.55,306.53,314.78,322.90,331.73,340.87,350.37,359.77,370.04,380.74,391.94,403.09,415.03,427.64,441.23,454.90,470.11,470.11,503.66,521.39,541.47,563.33,587.30,612.50,642.05,675.60,714.41,758.04,813.99,886.35,988.93,1154.89,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
